,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
4345,7905,24.0,4.6,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,12.256046315737429
4346,19370,24.0,4.4,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,35,3.1091253366187095
4347,4233,34.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.146683594422381
4348,30064,26.0,4.9,Fog,Medium,0,Drinks,motorcycle,0.0,No,Urban,23,6.0375291764930346
4349,31130,26.0,3.1,Sunny,Low,1,Snack,motorcycle,,No,Metropolitian,44,12.435183278380865
4350,6556,21.0,4.5,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,10,3.073644028493284
4351,25922,25.0,4.8,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45,16.384502397492376
4352,26743,36.0,4.6,Cloudy,High,1,Drinks,scooter,0.0,No,Metropolitian,25,6.1283639395976595
4353,11713,34.0,4.1,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,33,6.2100304770845565
4354,35285,28.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,15,3.0736336623539304
4355,25808,39.0,4.9,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,16.635820545573345
4356,44663,28.0,5.0,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,44,10.641490945301157
4357,33838,39.0,4.6,Windy,High,2,Drinks,motorcycle,2.0,No,Metropolitian,34,6.218030984063774
4358,3507,39.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,20.442929762531403
4359,6739,22.0,4.6,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,27,12.256421318314644
4360,29244,38.0,4.4,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,39,13.583267699121574
4361,1993,31.0,4.4,Cloudy,Medium,1,Snack,scooter,1.0,Yes,Metropolitian,44,13.989695713857428
4362,33046,34.0,5.0,Sandstorms,High,0,Buffet,motorcycle,2.0,Yes,Metropolitian,41,3.073660616060882
4363,12950,24.0,4.7,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,21,20.442929762531403
4364,28814,20.0,4.8,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,22,1.5368588604909863
4365,10612,24.0,4.4,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,39,11.983647401880129
4366,40788,33.0,4.6,Windy,Medium,1,Snack,scooter,0.0,No,Metropolitian,25,4.561152340821527
4367,41831,30.0,4.8,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,17,3.1450674354101187
4368,28283,39.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,46,13.406475654384886
4369,4009,35.0,4.7,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,26,1.5725337265584898
4370,5455,39.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30,7.6010279314592974
4371,42560,31.0,4.6,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,33,6.116927321849533
4372,37780,24.0,4.8,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,28,6.128804224188438
4373,34312,26.0,4.5,Sandstorms,Medium,2,Snack,electric_scooter,0.0,No,Urban,26,11.983626941860337
4374,23746,38.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Semi-Urban,53,10.724672086540865
4375,36130,30.0,4.5,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,22,3.025059810035751
4376,23591,34.0,5.0,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,19,13.830756172664909
4377,41885,29.0,5.0,Stormy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,29,6.29013467758336
4378,6916,25.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Urban,12,9.348109676179929
4379,21765,22.0,4.7,Cloudy,Jam,0,Snack,motorcycle,0.0,Yes,Semi-Urban,49,16.659890497093063
4380,18303,28.0,4.8,Windy,Low,1,Meal,motorcycle,1.0,No,Urban,10,19.97292994794411
4381,7003,33.0,4.5,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,23,7.63155274324649
4382,19092,32.0,4.2,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,38,19.087358121419395
4383,19424,38.0,4.9,Sunny,Low,2,Meal,electric_scooter,1.0,No,Urban,18,3.0253456539804797
4384,35235,25.0,4.9,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,20,12.236790662758736
4385,38704,21.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,,22,4.663310851502866
4386,14068,22.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,12,1.4687249834153513
4387,32481,27.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,Urban,17,1.5094817612111415
4388,29708,25.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,12.16201226045294
4389,44490,25.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,45,20.206226468831648
4390,9062,32.0,4.3,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,41,13.830282748054513
4391,39640,31.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,54,12.257012193870096
4392,6976,37.0,4.6,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,18,7.762480218858945
4393,10428,31.0,5.0,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Urban,35,9.435201537103644
4394,802,28.0,4.7,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,7.862668167467362
4395,19451,35.0,4.2,Windy,High,1,Drinks,motorcycle,2.0,No,Metropolitian,34,3.040570257919934
4396,28364,29.0,4.7,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,7.631504867136597
4397,19821,23.0,4.9,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,15,7.448937379782857
4398,29543,20.0,5.0,Cloudy,High,1,Snack,motorcycle,,No,Metropolitian,27,6.050461888026898
4399,8504,21.0,4.5,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,12,13.989450297015923
4400,16996,20.0,5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,21,9.074628631505853
4401,28686,31.0,4.8,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,9.122105539273315
4402,7836,34.0,4.7,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,9.31301715871654
4403,23937,34.0,4.3,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,20.17900385808636
4404,24051,24.0,4.8,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,4.6743187600926355
4405,19110,22.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,1.552782126854795
4406,7844,38.0,4.9,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,1.5296227525580064
4407,38710,34.0,4.2,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,4.610430682324359
4408,17735,27.0,4.8,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,15,9.348552275748848
4409,40792,29.0,4.2,Cloudy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,33,16.90260949286334
4410,44636,28.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,23,3.1050491919311813
4411,42961,24.0,4.8,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,24,17.297865752893937
4412,44558,,,,,2,Snack,scooter,0.0,No,Metropolitian,32,10.868667520505456
4413,19205,33.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,21,1.5318406273293421
4414,23206,22.0,4.9,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Urban,17,13.406473968915293
4415,29962,24.0,4.6,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,20,13.611585111828559
4416,861,27.0,4.1,Fog,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,44,10.641490945301157
4417,41222,25.0,4.6,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,18,3.0644638566046978
4418,31354,,,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,7.546817179297724
4419,27010,39.0,5.0,Sandstorms,High,0,Drinks,motorcycle,1.0,Yes,Metropolitian,44,3.0733915722127305
4420,27674,23.0,4.8,Windy,High,1,Meal,scooter,1.0,No,Urban,15,1.5302594867794963
4421,22683,25.0,4.8,Windy,Jam,1,Meal,scooter,1.0,,Urban,12,4.561269431618071
4422,43441,39.0,4.6,Fog,Medium,0,Meal,motorcycle,0.0,No,Urban,29,9.075387359302276
4423,39496,,,,,3,Snack,electric_scooter,1.0,No,Metropolitian,27,13.610877575727713
4424,9132,21.0,4.4,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,32,19.97528686239015
4425,36729,27.0,4.5,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Urban,18,7.7904391553710655
4426,30072,24.0,4.5,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Metropolitian,12,20.071761351649798
4427,20579,23.0,4.7,Fog,Medium,2,Drinks,scooter,1.0,No,,33,10.868667520505456
4428,1576,25.0,4.6,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,19,17.297865752893937
4429,25940,27.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,22,13.829931792707404
4430,45484,37.0,4.8,Fog,Low,1,Meal,scooter,1.0,No,Urban,16,4.631832797193957
4431,3697,34.0,5.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,12.256597748461688
4432,37569,23.0,3.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,49,9.077679565380434
4433,23700,38.0,4.6,Windy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,22,1.468563430724151
4434,36051,35.0,4.7,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,18,6.209199248009474
4435,22496,26.0,4.0,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,39,13.58251101109925
4436,41138,32.0,4.9,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30,20.253459166414427
4437,18111,28.0,4.5,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,19.975520086223586
4438,4657,39.0,4.6,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,46,12.107331188601663
4439,6429,34.0,4.0,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,9.1214915437532
4440,12301,37.0,4.9,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,25,10.280254963296162
4441,2146,24.0,4.1,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,39,10.756990051240766
4442,29720,23.0,4.7,Sandstorms,Low,2,Snack,scooter,0.0,No,Urban,12,10.641051309792738
4443,17479,23.0,4.7,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,13,13.828140500466104
4444,1647,23.0,4.8,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,17,4.540949824697001
4445,8480,25.0,4.8,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,3.1049287720089502
4446,14595,20.0,4.0,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33,16.636879913574358
4447,13529,35.0,4.7,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,15,3.1450674354101187
4448,24121,28.0,4.8,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,16,13.829770499629607
4449,29671,33.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,17.073957291378203
4450,17807,30.0,5.0,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19,10.866202681838422
4451,43467,37.0,4.6,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,22,12.099170987784424
4452,5598,30.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,10.586541003929883
4453,35314,27.0,,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,21,7.568320537764046
4454,40647,30.0,5.0,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,3.1045560532157066
4455,20696,21.0,4.7,Cloudy,High,2,Snack,motorcycle,1.0,No,Urban,28,1.5203090502998418
4456,12212,31.0,4.8,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,1.512565443740953
4457,34224,31.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,46,9.220581826160357
4458,8538,35.0,4.8,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,4.4692230384129905
4459,5712,,,,,3,Meal,bicycle,0.0,No,Metropolitian,23,9.192333207699743
4460,3444,30.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,13.621484760024368
4461,32752,25.0,4.8,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,19,3.0642100288685765
4462,44272,23.0,4.8,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,6.0379902534377425
4463,17936,34.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,Yes,Metropolitian,44,12.419709768539805
4464,36480,21.0,4.7,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,3.0642100288685765
4465,3214,38.0,4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,4.610456145656767
4466,7911,34.0,3.6,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,34,11.719699425610125
4467,27921,28.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,18,10.427667505217308
4468,15551,22.0,4.8,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,27,14.021957090050957
4469,43380,25.0,4.7,Stormy,Low,1,Snack,scooter,0.0,No,Urban,13,16.60143304768203
4470,30169,37.0,4.7,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,4.596534541853528
4471,22530,20.0,4.9,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,4.6741721238665574
4472,5726,37.0,4.7,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,20,13.969535082261102
4473,10343,23.0,4.9,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,28,10.255054073542931
4474,18192,33.0,4.7,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,22,10.725625724224813
4475,24988,24.0,4.8,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,10.867434750740234
4476,31665,22.0,4.9,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,19,7.600990561430603
4477,15125,37.0,4.5,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,11.937537377087967
4478,38951,33.0,4.9,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,39,4.596251206697649
4479,19408,20.0,4.8,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19,20.506944148074933
4480,20499,32.0,4.8,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,25,16.659838319151632
4481,27317,27.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,10.703215446477477
4482,42991,39.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,22,3.105363416973697
4483,25986,,,,,3,Snack,electric_scooter,0.0,No,Metropolitian,11,6.127106344198189
4484,42723,23.0,5.0,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20,7.763504337525132
4485,2848,28.0,4.0,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,9.219691659204567
4486,17462,31.0,4.5,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,22,4.53041687191953
4487,43976,27.0,4.9,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,12,1.4652415990751049
4488,14856,22.0,4.5,Stormy,Low,1,Meal,scooter,0.0,No,Metropolitian,18,9.074342228950233
4489,12868,28.0,5.0,Sandstorms,High,1,Meal,motorcycle,1.0,No,Urban,28,3.1053645456860735
4490,6365,34.0,4.4,Stormy,High,2,Buffet,scooter,1.0,No,Metropolitian,32,6.232472211068167
4491,11749,30.0,4.7,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,26,6.208989450158681
4492,5216,25.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,9.192770952364272
4493,9830,34.0,4.8,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,11,7.450285846000673
4494,35738,37.0,4.3,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,32,13.735942176452934
4495,13957,31.0,4.7,Sandstorms,Low,2,Buffet,scooter,0.0,No,Metropolitian,19,10.867434750740234
4496,33504,31.0,4.6,Windy,Jam,1,Meal,motorcycle,0.0,No,Urban,26,16.39381188078192
4497,5875,33.0,4.6,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,36,14.152800689506924
4498,16243,28.0,4.2,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,41,1.5524148918517984
4499,27288,33.0,5.0,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,7.5624912889171
4500,31518,24.0,4.8,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,14.152800689506924
4501,27831,21.0,4.6,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,11,3.063638580481452
4502,27458,,,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,16.660108123674217
4503,44617,37.0,4.9,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,24,7.77261895902156
4504,22594,24.0,4.9,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,19.614735355631158
4505,8374,34.0,4.3,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,14.045373048488432
4506,40811,39.0,3.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,35,10.587113704884475
4507,31847,26.0,4.7,Windy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,10,1.5725337265584898
4508,21335,28.0,4.6,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,39,10.58702370490736
4509,20091,25.0,4.9,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,19,16.72058212182241
4510,26755,,,,,3,Snack,electric_scooter,1.0,No,Urban,20,9.21912356729158
4511,16332,23.0,4.7,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,24,7.790426272020499
4512,11778,22.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,26,12.419787918850325
4513,12725,26.0,4.4,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,12.2363228098626
4514,17747,33.0,4.3,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,38,4.657127681579353
4515,6431,32.0,4.7,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,7.762461854606564
4516,32845,29.0,4.9,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,10.279023976105439
4517,21987,38.0,4.1,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,42,13.96884202201813
4518,34607,26.0,4.1,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,19.671433318362592
4519,44921,36.0,4.7,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,34,7.650862810492865
4520,17697,33.0,4.8,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,23,1.513573687748984
4521,42513,35.0,4.3,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,31,20.180811280907072
4522,6529,,,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,4.610133887061302
4523,33083,27.0,4.7,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,28,10.866215152778492
4524,28520,31.0,4.6,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,35,7.65106445858606
4525,44740,28.0,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,9.220834606789488
4526,24636,37.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,10.757204708475808
4527,7984,28.0,4.7,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,26,3.1212889137599795
4528,25810,34.0,4.8,Sunny,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,3.1045560532157066
4529,5533,32.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,12.077924313706397
4530,32143,35.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,53,10.881199560805609
4531,11196,29.0,4.7,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,7.772241719578965
4532,26394,28.0,4.4,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,13.682516298648101
4533,35715,,,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,44,16.787888950821962
4534,33582,,,Sandstorms,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,44,12.257012193870096
4535,24156,38.0,4.6,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Urban,22,7.68385021918302
4536,28224,26.0,4.9,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Metropolitian,19,12.29288517763188
4537,14279,23.0,5.0,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,10.64149597215935
4538,41450,38.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,7.5499671786712605
4539,34145,29.0,4.6,Sandstorms,High,1,Meal,motorcycle,0.0,No,Metropolitian,10,5.959357904205738
4540,42300,27.0,4.2,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,17,3.1162385589582624
4541,21489,22.0,4.9,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,15,13.988777563406439
4542,45107,32.0,4.4,Windy,Jam,0,Drinks,motorcycle,1.0,No,Semi-Urban,48,9.193469879457334
4543,44866,34.0,5.0,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,4.561265632453321
4544,16875,39.0,4.8,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,21,7.441026180274128
4545,8321,36.0,4.8,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,34,7.76260589030177
4546,1052,28.0,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,12.417687563968219
4547,3095,26.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,3.1089026299388833
4548,16898,39.0,4.5,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,28,9.348448896508613
4549,44341,22.0,4.9,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,18,12.257619700981534
4550,20971,21.0,4.3,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Urban,38,10.807410660414094
4551,34668,34.0,5.0,Cloudy,Jam,0,Buffet,motorcycle,3.0,Yes,Metropolitian,53,12.58026782216666
4552,21166,37.0,,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,1.5438752109374647
4553,44707,28.0,4.8,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,16.600361127894633
4554,21487,33.0,4.5,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,19.97609532002721
4555,41002,,,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,41,17.09797286134278
4556,35616,39.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,23,9.327285157636926
4557,7217,21.0,4.6,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,20,5895.767837300707
4558,30424,25.0,4.7,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,32,6.051108888156785
4559,12414,30.0,5.0,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,21,3.1450674354101187
4560,34194,38.0,4.8,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,29,1.532351133230747
4561,23809,31.0,4.5,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,37,11.007734763545226
4562,35861,30.0,4.1,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,31,13.82931444525574
4563,5457,26.0,4.9,Fog,Low,2,Buffet,electric_scooter,1.0,No,Urban,14,9.314920531253232
4564,6244,35.0,4.1,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,9.074628631505853
4565,9545,,,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,52,10.641572477092016
4566,11980,32.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Urban,38,12.41848032806189
4567,27182,32.0,4.8,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,12.58026782216666
4568,32883,31.0,4.2,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,39,12.435256014883167
4569,45126,28.0,4.7,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,34,11.007734763545226
4570,11206,32.0,4.8,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,22,2.9802895429476193
4571,1822,23.0,4.8,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,23,9.193469879457334
4572,43814,21.0,4.7,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,30,3.0644047281382125
4573,14032,29.0,4.8,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,10.58702370490736
4574,12957,20.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,27,4.609743187999516
4575,14784,36.0,4.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,Yes,Urban,44,4.560760431065813
4576,34687,31.0,4.6,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,25,20.176811965428993
4577,10500,35.0,4.6,Sunny,Medium,2,Meal,electric_scooter,0.0,No,Urban,18,16.600966466253027
4578,15071,,,,,3,Buffet,motorcycle,0.0,No,Urban,21,6.29013467758336
4579,9871,36.0,4.4,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,34,20.851544689518757
4580,35957,38.0,4.5,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,18,12.417687563968219
4581,31885,,,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,17.097972349695475
4582,16315,32.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,21,20.286495439716045
4583,21410,32.0,4.5,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,25,7.761839422210533
4584,3021,31.0,4.8,Sandstorms,Medium,1,Snack,scooter,0.0,No,Urban,26,6.0499195551672
4585,22792,35.0,4.7,Sandstorms,Low,0,Meal,motorcycle,,No,Metropolitian,23,10.683789736467556
4586,21135,36.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,7.772343594520689
4587,45173,30.0,4.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,34,5895.019481630725
4588,15931,21.0,4.6,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,20,7.683355299985663
